id,title,description,category,image,imageCaption,imageCredit,pubDate,tags,creator,source,language,imageName
4ab06abc16b291c1629ab3fc272563fda6d6c93a,מפלגת הימין הקיצוני כמעט ושילשה את כוחה בבחירות מקומיות במדינה המאוכלסת ביותר בגרמניה,"הבחירות בנורדריין־וסטפאליה שימשו מבחן אלקטורלי ראשון לקנצלר פרידריך מרץ מאז בחירתו לפני ארבעה חודשים. אף שמפלגתו השמרנית שמרה על כוחה, ההישג של אלטרנטיבה לגרמניה (AfD) על רקע כלכלה מוחלשת, עלייה באבטלה וגידול בתחושת אי־נוחות ציבורית מההגירה, מעיד על אתגר פוליטי הולך וגובר לממשלתו",חדשות|אירופה,data/pics/haaretz_0035_b3050153.jpg,,haaretz,2025-09-14T17:40:37+00:00,,גרדיאן,haaretz,he,72204
fc97b281664bb52b21608e866ba9737e4dc926dc,אימו של גיא גלבוע־דלאל: הודיעו לי שהבן שלי נמצא לבדו מעל הקרקע בעיר עזה ומשמש מגן אנושי,"""כשאת יודעת שהבן שלך הוא מגן אנושי זה התחתית של התחתית"", אמרה מירב גלבוע־דלאל בריאיון לגלי צה""ל. מטה משפחות החטופים פנה לראשי מערכת הביטחון: ""אל תיתנו יד לפגיעה ברורה, צפויה ומכוונת בחטופים. כל חטוף שייפגע הוא באחריותכם""",חדשות|מדיני ביטחוני,data/pics/haaretz_0052_fccc646c.jpg,,haaretz,2025-09-14T17:28:16+00:00,,הארץ,haaretz,he,968247-3
0f9e4be7b03ed97c1e7af9efdc07a68e2186bd80,"""זה לא קרה בטעות, רוסיה מנסה לבחון את נאט""ו"": אחרי פולין, כטב""מים רוסיים חדרו לשטח רומניה","ורשה טוענת שמוסקבה בוחנת את גבולות ההרתעה, רומניה גינתה את הפרת המשפט הבינלאומי, ובמערב מתנהל ויכוח על מתן ערבויות ביטחוניות לאוקראינה בתום המלחמה. שליח טראמפ לאוקראינה: הוא הולך ונעשה מתוסכל מפוטין",חדשות|אירופה,data/pics/haaretz_0053_55d01a2e.jpg,,haaretz,2025-09-14T17:08:50+00:00,,גרדיאן,haaretz,he,25383
6dc59d3382cfaee4f7b1c34dfdd4a015b07374cb,"דוד זיני רואה עצמו בתור בר כוכבא: עבורו, למלחמה יש ממדים תיאולוגיים",פרופסור במחלקה לספרות עברית באוניברסיטת בן־גוריון בנגב,דעות,data/pics/haaretz_0054_cebfc401.jpg,,haaretz,2025-09-14T17:00:00+00:00,,חיים וייס,haaretz,he,662123-6
672cc2fd53ad328a794acaff944d661d4db4c405,ההיסטוריה לא תסלח. היא תזכור שהחברה הישראלית העלימה עין מול השמדת עזה,"חבר כנסת ויו""ר מפלגת תע""ל",דעות,data/pics/haaretz_0055_b02c387e.jpg,,haaretz,2025-09-14T17:00:00+00:00,,אחמד טיבי,haaretz,he,54040
e8ee5a2c532bd16ba7ab209c50a6a2bead50d71a,האם מנהיגי החברה האזרחית של 7 באוקטובר יכולים להיהפך גם לכוח פוליטי?,"הכותבת היתה משנה ליועץ המשפטי לממשלה; היא חברה בארגונים ""יש דין"", ""עומדים ביחד"" ו""זזים"", ומידידי ""שוברים שתיקה""",דעות,data/pics/haaretz_0056_108f41ea.jpg,,haaretz,2025-09-14T17:00:00+00:00,,יהודית קרפ,haaretz,he,2374
1a4d5f861b1b2911d673fca1fbb90c142f415d50,בדרך מעזה לבית החולים | 15.9.2025,"הארץ""",דעות|מכתבים למערכת,data/pics/haaretz_0057_63673661.jpg,,haaretz,2025-09-14T17:00:00+00:00,,הארץ,haaretz,he,38770
17a5d2cb5fc42c60da38eea5682aab848b42676c,"כשבפיו מקטרת ועל גבו תיק עם מזרקים איסר פולניצר ז""ל הציל חיים רבים","בצהרי יום שלישי בחודש שעבר מצאו חסרות בית מכורות לסמים מחסה מהשמש הקופחת במרכז החדש של תוכנית ""יזהר"" בתל אביב, התוכנית הלאומית למיזעור נזקי סמים, זנות וחיים ברחוב, הפועלת מטעם האגודה לבריאות הציבור בשיתוף משרד הבריאות והרשות הלאומית לביטחון קהילתי. מ' השדופה חגה ברעב ניכר סביב שולחן האוכל הגדוש, בעוד א' חיפשה לעצמה בגדים מתאימים בקומה העליונה, כשהיא בוחנת את דמותה במראה.",דעות|שטח הפקר,data/pics/haaretz_0058_f8d9db48.jpeg,,haaretz,2025-09-14T17:00:00+00:00,,ורד לי,haaretz,he,whatsapp-image-2025-09-14-at-16-29-33
62bceafe4b65c02160451c4f4f4f23e568d5f2bc,"כן, זו אנטישמיות",הארץ,דעות|מכתבים למערכת,data/pics/haaretz_0059_0924906a.jpg,,haaretz,2025-09-14T17:00:00+00:00,,יהושע עמישב,haaretz,he,39931
9506ef957dcd222d58712a220e5504c59629ddf2,הקטע האחרון בוואלטה הופסק לאחר עימותים בין פרו־פלסטינים למשטרה במדריד,"יותר מ-1,000 שוטרים הוצבו במדריד לקראת הקטע ה-21 במירוץ מחשש להפגנות גדולות, שהתמקדו בקבוצת ישראל פרמייר טק על רקע המלחמה בעזה ■ המארגנים הודיעו כי יונאס וינגגור זכה בתחרות",ספורט|ענפים נוספים,data/pics/haaretz_0060_5d0f8635.jpg,,haaretz,2025-09-14T16:34:21+00:00,,רויטרס,haaretz,he,70676
