id,title,description,category,image,imageCaption,imageCredit,pubDate,tags,creator,source,language,imageName
81dd001d868af1d95e9f95b7a1c1074cc0f3ede1,"דובר צה""ל בהצהרה ראשונה אחרי תחילת המבצע: ""אוחזים בשטחים נרחבים בעיר עזה"" | ישיר","תא""ל אפי דפרין מוסר הצהרה בזיקים, לאחר פתיחת השלב הקרקעי של מבצע מרכבות גדעון ב' והרחבתו לליבת העיר עזה",חדשות|פוליטי מדיני|צבא וביטחון,data/pics/ynet_0001_cea36456.jpg,"דובר צה""ל תא""ל אפי דפרין-דובר צה""ל",ynet,2025-09-16T18:16:42+03:00,"צה""ל , עזה , רצועת עזה , דובר צה""ל , מרכבות גדעון ב'",גל גנות,ynet,he,SJoBDQVHeg_0_48_1304_735_0_medium
bb61a6430e8cc97b62ccf128221f9ee579ffa230,שם את מכבי תל אביב בצד: המונולוג של עודד קטש למען החטופים,"המאמן הישראלי עצר את מסיבת העיתונאים לקראת המשחק נגד הפועל ירושלים בסופרקאפ והתייחס למלחמה: ""אני כל פעם כועס על עצמי שאני לא מזכיר את זה מספיק, בטח עכשיו""",כדורסל ישראלי,data/pics/hayom_0001_b6318dc6.jpg,עודד קטש,Partizan BC,2025-09-16T18:16:06+03:00,החטופים|מכבי תל אביב בכדורסל|עודד קטש,מערכת ספורט היום,hayom,he,טש
7995bbfd4b4a052585a70d1cb9e5d4531f5301cc,במאות אלפי שקלים: המיליארדר במהלך לקידום ישראל בעולם,תנאי השימוש,מפה,data/pics/hayom_0002_1cda7390.jpg,ברנדון קורף,אור גפן,2025-09-16T18:15:01+03:00,ברנדון קורף,ערן סויסה,hayom,he,d983e4e4-0dc0-41a1-96b0-222ce3056b53
1423d258bf7c47f81066e282e6d6e7e712e4e435,"מאחורי הקלעים של מבצע ""עם כלביא"": ""הנהגת המדינה ירדה למקום בטוח""",המבצע שהתקיים בחודש יוני האחרון הפתיע את כל תושבי המדינה - חוץ ממי ששהו בחדרים הסגורים ואישרו אותו • סרט חדש יחשוף מה קרה מאחורי הקלעים עד קבלת ההחלטה הדרמטית,טלוויזיה,data/pics/hayom_0003_f08fe184.jpeg,מערכת החץ במהלך מבצע עם כלביא,אגף דוברות וקשרי ציבור במשרד הביטחון.,2025-09-16T18:11:52+03:00,איראן|ישראל|מבצע עם כלביא|רשת 13,מערכת ישראל היום,hayom,he,WhatsApp-Image-2025-07-17-at-09.31.38
f04dae1221f45367ba67dc34174fe6c54b42c22c,הצהרות מנהיגי ערב היו ריקות מתוכן. בזמן שהתכנסו בדוחה – עזה נפלה,"בפסגת המדינות הערביות והאסלאמיות בדוחה נשמעו הרבה קריאות מוסריות וגינויים, אך רצון אמיתי לפעול כדי להפסיק את פעולות ישראל ברצועה לא היה שם. בעוד כמה ימים יוצב שוב דגל ישראל בכיכר פלסטין שבמרכז עזה",חדשות|מדיני ביטחוני,data/pics/haaretz_0001_5204d296.jpg,,haaretz,2025-09-16T18:08:37+03:00,,ג'קי חורי,haaretz,he,090119
ad96eb83790317c92eb402a531861fc63038c5a9,דיווח: גולדן סטייט ווריורס פועלת לצרף את ניקולה יוקיץ' ויאניס אנטטוקומפו,"סם אמיק מ""האת'לטיק"" מדווח כי הקבוצה מפנה תקציב משמעותי על מנת להביא לפחות אחד משני הכוכבים הגדולים בקיץ 2027, שם שניהם מחזיקים באופציית שחקן • בנוסף, הוא מדווח כי קבוצות NBA נוספות משווקים גדולים פועלות בצורה דומה",כדורסל עולמי,data/pics/hayom_0004_71743cca.jpg,ניקולה יוקיץ' מול יאניס אנטטוקומפו,AP,2025-09-16T18:07:27+03:00,NBA|גולדן סטייט ווריורס|יאניס אנטטוקומפו|ניקולה יוקיץ',מערכת ספורט היום,hayom,he,Bucks_Nuggets_Basketball_96958-512af
436c7c01c9578cdc74e966d5fc909ed8688316f9,"הרצוג בביקורת על נאום ""ספרטה"" של נתניהו: ""אסור להשלים עם הבידוד""","""אסור לנו לשרוף את הגשרים - אסור לנו להסתגר, להתבודד ולהתבצר"", טען בנחרצות הנשיא, בטקס האזכרה לשמעון פרס • ""זה קריטי עבור ביטחונם של אזרחי ישראל, זה קריטי עבור ביטחונן של הקהילות היהודיות בתפוצות, וזה קריטי עבור עתידה של מדינת ישראל"" • דבריו נמסרו בעקבות אזהרת רה""מ, כי ישראל תיאלץ להתמודד עם חסימות בתחום התעשייה והנשק",פוליטי-מדיני,data/pics/hayom_0005_9b3b5905.jpeg,"""בפן הכלכלי, הביטחוני והמדיני – ישראל שאפה ופעלה תמיד לעוצמה חוצת גבולות, ואני מאמין בכל ליבי שכך גם נמשיך"". הנשיא הרצוג (ארכיון)",חיים צח/ לע״מ,2025-09-16T18:07:13+03:00,,לידור סולטן,hayom,he,WhatsApp-Image-2025-09-14-at-16.50.11
61d4206e0893acbfea49facc0df8cafee291d9db,THIS IS SPARTA: מי אלו הספרטנים ואיך זה קשור לביבי?,"לאחר הנאום של נתניהו, בו קבע שישראל נכנסת לבידוד ועליה להפוך ל״סופר-ספרטה״, חזרנו להבין מה היא בכלל ספרטה ואיך כל זה קשור למצב שלנו במדינה? • צפו בסרטון",בארץ,data/pics/hayom_0006_a2c800e8.jpg,מי אלו הספרטנים?,ללא קרדיט,2025-09-16T18:05:40+03:00,שורטס,אלעד מרגי,hayom,he,16.9-7
012bf08124c5d46e10b197981289198083ed3673,טקס חלוקת המדליות המציא את עצמו מחדש. זו חוויה נהדרת ומרגשת,"ההחלטה להעביר את חלוקת המדליות מטקס באיצטדיון אל איזור אוהדים מחוצה לו היא מוצלחת במיוחד, גם אם היא לא מבוצעת בצורה מושלמת ■ הג'מייקנים הם חוויה – גם האתלטים וגם האוהדים ■ טוקיו לא מאירה פנים לגראנט הולוואיי, שהודח כבר בחצי הגמר ב-110 מטר משוכות",ספורט|ענפים נוספים,data/pics/haaretz_0002_f9f0354d.jpg,,haaretz,2025-09-16T18:00:19+03:00,,עוזי דן,haaretz,he,085036
606b98c531b774d0ce99246f3f8e957aa19516aa,חברת סייבר ישראלית חשפה חולשת אבטחה חמורה ב-Google Pay,חברת אימפרבה זיהתה חולשה שאפשרה לתוקפים לשים את ידם על ארבע ספרות כרטיס האשראי האחרונות של המשתמשים,חדשות טכנולוגיה,data/pics/hayom_0007_923ad3aa.jpg,Google Pay,GettyImages,2025-09-16T18:00:13+03:00,גוגל|גוגל פיי|טכנולוגיה|סייבר,מערכת ישראל היום,hayom,he,GettyImages-1042361096
dbed1758de3dba544ebf8ae749eb132443d32805,"אתה לא בוחר את המטרות, לא מחליט על המשימה. קל לחשוב ככה, אפילו מנחם","מתישהו אי-שם בעתיד תשאל את עצמך את השאלה. השקט ירעיש. וגם: הדרך לגיהינום מלאה הפרדות, איך פעם התמודדו באנגליה עם משברים, מה אפשר לקבל במסעדה תמורת 400 דולר, והזדמנות לצפות בסרטים ישראליים | היום ביומית",דיגיטל|היומית,data/pics/haaretz_0003_0fafb2f3.jpg,,haaretz,2025-09-16T17:58:45+03:00,,נועה אפשטיין,haaretz,he,099093
321a6e2ab1fde7bc71ee2adf93468e4f48153807,"""העיר בהרס מוחלט"": עדויות מעזה מהיום הראשון למבצע","על רקע הכניסה של צה""ל לעיר - תושבת עזה סיפרה על ההרס והקושי להימלט • תושב אחר סיפר כי ""המקומות שישראל טוענת שהם בטוחים אינם בטוחים כלל"" • כך נראה היום הראשון לתמרון בעיר",ביטחוני,data/pics/hayom_0008_ea4d53d0.jpg,עשן ופיצוצים בעיר עזה,רויטרס,2025-09-16T17:56:39+03:00,,שחר קליימן,hayom,he,MADP_3_ISRAEL-PALESTINIANS-GAZA-20
f1229651f046b4644d82f67d688e0b9fcbe61e64,"יובל מ""האח הגדול"" ואושר כהן במפגש מפתיע",זוכה הריאליטי מצא את עצמו במפגש מקרי עם הזמר המצליח. צפו,15 דקות,data/pics/hayom_0001_0e33ad21.jpg,"אושר כהן, יובל לוי","קוקו, אורן בן חקון",2025-09-16T17:47:10+03:00,אושר כהן|יובל לוי,עומר איסוביץ',hayom,he,21ee2398-edcc-4ef8-af60-4665209426dc
955ee48a1bc33c5abe1cfe8f8d37681469d6c206,הקמת המפלגה של איזנקוט: נתניהו רק יהנה ממאבק המנדטים,"על חשבון שותפו לשעבר בני גנץ, הרמטכ""ל לשעבר, רא""ל במיל' איזנקוט מקווה להיות הבשורה החדשה בגוש המרכז • לפיד שכבר חטף מכה קשה בכנף שמאל עם צמיחת מפלגת הדמוקרטים, נמצא כעת בסכנת נפילה מתחת לאחוז החסימה • זו יכולה להיות הזדמנות עבור נתניהו לעצב את המורשת הפוליטית שלו מחדש",פוליטי,data/pics/hayom_0002_521a9a46.jpg,הזדמנות עבור נתניהו לעצב את המורשת הפוליטית שלו מחדש. נתנהו ואיזנקוט במליאת הכנסת (ארכיון),אורן בן חקון,2025-09-16T17:44:28+03:00,,שירית אביטן כהן,hayom,he,OBH_3079
ee6ab42d527064818ed12b481a6376c1e077313f,"אחרי רצח צ'ארלי קירק, ממשל טראמפ הכריז מלחמה על ארגוני שמאל ""המועדדים טרור ואלימות"" בארה""ב","אנשי מחנה טראמפ מנסים לקשור בין הרצח של המשפיען הימני לבין מה שהם מכנים ""רשת טרור שמאלנית"" מאורגנת הנתמכת לכאורה על ידי קרנות וארגונים ליברליים. מהלכים אלה מעוררים חשש מפני דיכוי קשה של חופש הביטוי",חדשות|אמריקה,data/pics/haaretz_0001_35ba59f0.jpg,,haaretz,2025-09-16T17:40:17+03:00,,אי־פי,haaretz,he,091892
3ff4a652731985738e082cd52ec1da3c0f9b7e6d,"תייר בריטי תקף מנהל מלון בגרזן: ""אני מוסלמי, אלוהים אמר לי לעשות זאת""","תייר בריטי בן 68 תקף מנהל מלון בגואטמלה בגרזן • הקורבן ניזוק ממספר חבלות קשות ופונה לבית החולים הלאומי • החשוד טען כי פעל לפי הוראות דתיות, ואמר לשוטרים שאלוהים הורה לו ""לחסל אנשים עם מאפיינים מסוימים""",חדשות תיירות,https://www.israelhayom.co.il/wp-content/uploads/2025/09/16/16/בריטי.jpg,התייר הבריטי שתקף עם גרזן נעצר ונלקח לבית המשפט המקומי,27א',2025-09-16T17:35:35+03:00,גואטמלה|גרזן|תייר,ליאת מופז מילצ'ן,hayom,he,
50d37f2d81fd8af7da5f7e2f88ebe47f9f727947,"""שיבה באוקטובר"": עדי שורץ ועינת וולף פורשים תפישה מסוכנת של הסכסוך",וילף ושורץ רואים בעימות בין הישראלים לפלסטינים גזירת גורל ונמנעים מלהתמודד עם ההשלכות האמיתיות של אבחנתם,ספרים|עיון,data/pics/haaretz_0002_f8ab577e.jpg,,haaretz,2025-09-16T17:29:24+03:00,,נועם שיזף,haaretz,he,064303
c221f70a4c8c8b612a8dceb46742fa7f55d8be70,על רקע המגעים להסכם ביטחוני: ישראל מחמשת אלפי דרוזים בדרום סוריה,"תחת לחץ אמריקני, סוריה מאיצה מגעים עם ישראל להסכם ביטחוני שדמשק מקווה שיביא להחזרת שטחים שנתפסו לאחרונה ע""י ישראל • ״ישראל לא מציעה הרבה, למרות רצונו של הנשיא האמריקני"", מסר מקור ביטחוני • במקביל, מסר המקור כי ישראל מספקת נשק ומשכורות ל־3,000 לוחמים דרוזיים בסוריה",המזרח התיכון,data/pics/hayom_0004_ca58d6e0.jpg,"גורם ביטחוני שמעורה בפרטים מסר: ""אפילו הסכם צנוע יהיה הישג"". טנק אמריקני בדרום סוריה (ארכיון)",AP,2025-09-16T17:29:07+03:00,,מערכת ישראל היום|רויטרס,hayom,he,Syria_US_21343483206517
ae9ba79d232bdf30cc68ac412f72e48643d6120b,עומד לצד ישראל: ההצהרה החד משמעית של הוועד האולימפי הבינלאומי,"בעוד שמתרבים הקולות הקוראים להחרים את ישראל מהתחרויות הספורטיביות – כולל ראש ממשלת ספרד, פדרו סאנצ’ס, הוועד האולימפי הבינלאומי (IOC) הבהיר כי ישראל עומדת בעקרונות אמנת האולימפיאדה",ענפים נוספים,data/pics/hayom_0005_d2d51a9a.jpg,קירסטי קובנטרי,רויטרס,2025-09-16T17:28:17+03:00,אולימפיאדה|הוועד האולימפי|הוועד האולימפי בישראל,אורן אהרוני,hayom,he,New_UP1EL3K1795ER_RTRMADP_3_OLYMPICS-IOC
4489ee4eff250b1558c3c901a15c26529dbfd0bc,"""ילדות רעות"" מגולל באופן נוגע ללב את סיפורן הכואב של טרנסיות בזנות","ספרה של קמילה סוסה ויאדה הוא יומן יצירתי של אישה שחייה היו סיפור אכזרי של מאבק ורדיפה, אבל זה לא הופך אותו ליצירה ספרותית",ספרים|פרוזה,data/pics/haaretz_0003_13811b40.jpg,,haaretz,2025-09-16T17:28:17+03:00,,איריס לעאל,haaretz,he,064355
1ca15a035e2d0881f587d9fc7b49bffdbe9d3eda,"""מקסיקו"" מצליח להיות בו-בזמן ממואר ופרודיה על ממואר",ספרה הרביעי של רינת שניידובר אינו לוקח את עצמו ברצינות ומספק חוויית קריאה שנונה ומבדרת,ספרים|פרוזה,data/pics/haaretz_0004_572b810a.jpg,,haaretz,2025-09-16T17:27:29+03:00,,עמרי הרצוג,haaretz,he,095162
012c41f35c8ceb1d893611ada040e73b9d3ce250,"""עוד"": תמונות מחיי נישואים פתוחים",מולי רודן וינטר חושפת את יחסיה הפוליאמוריים עם בעלה בממואר שמעלה שאלות מטרידות על אקסהיביציוניזם,ספרים,data/pics/haaretz_0005_cc9241ff.jpg,,haaretz,2025-09-16T17:26:45+03:00,,מיה סלע,haaretz,he,065985
0a40096fbb25673571bb1ae5fda705208496f260,קשה להניח מהיד את ספר השירים התובעני והדחוס של דוד ניאו בוחבוט,"ב""ריבון עולם שירה"" בוחבוט קורא תיגר על העידן שבו הרגש נעשה למטבע העיקרי שבו סוחרת האמנות",ספרים|שירה,data/pics/haaretz_0006_f63bb61e.jpg,,haaretz,2025-09-16T17:25:46+03:00,,יובל אונגר,haaretz,he,612531
647b1eeb49d38e8f988842fd553a6ab87fb4a30a,"""אי אפשר להגיד שום דבר שמעורר אי נוחות""","על רקע המוות וההרג שהפכו לשגרה, הסופרת ענת עינהר חוזרת לרגעים שבהם האלימות מתפרצת אצל ויליאם פוקנר, אמיל זולא ויהושע קנז",ספרים|חמישה ספרים,data/pics/haaretz_0007_fd516131.jpg,,haaretz,2025-09-16T17:24:58+03:00,,עופרה רודנר,haaretz,he,838053
b5145b44b93c9066822d7a6477b73fd12de786b0,מה משותף לתסריטאים של פיקסאר וליועצים של נתניהו?,"ספרו של דין מובשוביץ מפרק לגורמים את אמנות הסיפור של פיקסאר, אבל הכללים שהוא מציג תקפים גם לזירה הפוליטית",ספרים,data/pics/haaretz_0008_67b428e3.jpg,,haaretz,2025-09-16T17:24:12+03:00,,עמרי מרכוס,haaretz,he,064357
59aac207667abe816ff5fc50677c728d3484ad2d,"עופר וינטר עוקץ: ""להפסיק למנות אנשים משיחיים לתפקידים הבכירים במדינה""","תא""ל במיל' עופר וינטר תומך במינוי זיני לראשות השב""כ: ""יודע מי האויב ולעולם לא יתמכר לאשליות השקט המדומה"" • ""המשיחיים הביאו עלינו אוטובוסים מתפוצצים ומאות ""קורבנות שלום""'",ביטחוני,data/pics/hayom_0006_c9c00828.jpeg,תא''ל במיל' עופר וינטר בכנס אוניברסיטת רייכמן,אלון גלבוע,2025-09-16T17:23:18+03:00,,מערכת ישראל היום,hayom,he,WhatsApp-Image-2025-02-25-at-18.26.40
1f191e0e7fa2f819d651ce824ad2bcf9de153e7d,"שני פלסטינים נורו למוות בידי צה""ל בקלקיליה: ""עסקו בסחר באמצעי לחימה""","משרד הבריאות ברמאללה מסר כי וסים חליל מוסא אבו עלי, בן 41, וחאלד נמר סווילם חסאן, בן 34, נורו בידי מסתערבים שרדפו אחריהם",חדשות|מדיני ביטחוני,data/pics/haaretz_0009_e914558e.jpg,,haaretz,2025-09-16T17:12:16+03:00,,ג'קי חורי,haaretz,he,8e83e80d-57cb-4c0d-a481-cfc6dd64b4b6
602d106ba91b4e91c9fb87450e70e23d70905180,אוצרות נטפליקס: הסדרות השוות ביותר שכנראה פספסתם- פרק 2,"התסכול של צפייה בנטפליקס גדול מאי פעם ונובע מגלילה אינסופית מבלי למצוא משהו שווה לראות • כאן אנחנו נכנסים לתמונה ומנסים למצוא את האוצרות החבויים של נטפליקס, - הסדרות המדהימות שפשוט נעלמו תחת הרדאר של כולנו • צפו בסרטון",טלוויזיה,data/pics/hayom_0007_57c629ec.jpg,THE OA,ללא קרדיט,2025-09-16T17:10:35+03:00,שורטס,יואב אברהמי,hayom,he,איוצמנשןך.00_00_02_07.Still005
0157976fe0b32ddfc5df1f728c9958117849f296,"סער נגד האיחוד האירופי: ""לחץ באמצעות סנקציות לא יועיל - לא ניכנע לאיומים""","""משחקים לידי חמאס"", כתב שר החוץ במכתב ששיגר לנשיאת הנציבות האירופי, אורסולה פון דר ליין • זאת, לקראת הדיון בנושא הצעותיה של נשיאת הנציבות להפעיל לחץ פוליטי על ישראל, ע""י השעית סעיפי הסחר בהסכם האסוציאציה • סער גינה את נושא הדיון: ""מסכן את המאמצים המתמשכים להביא לסיום המלחמה""",פוליטי-מדיני,data/pics/hayom_0008_c04ba533.jpg,"""ההצעה מהווה ניסיון ברור לפגוע בישראל בעת שאנו עדיין נלחמים במלחמה שנכפתה עלינו"". שר החוץ סער",רויטרס,2025-09-16T17:08:48+03:00,,אריאל כהנא|שירית אביטן כהן,hayom,he,POB_RTRMADP_3_ISRAEL-PALESTINIANS-UN
3654f3c57ad35e5dd3d2e0a55c4142fb331125b1,במשטרה רוצים תשובות מאמא של מאי גולן - אבל גם היא מתחמקת מחקירה,"בלהב 433 מנסים להגיע לאם השרה, כדי לחקור אותה בעניין מסמכים ונכסים שרשומים על שמה. כיוון שהיא מתגוררת עם בתה, שנהנית מחסינות כחברת כנסת, הם לא יכולים להגיע אליה הביתה. החשודים עו""ד אהוד גבאי וחיים מנחם הובאו לבית המשפט, לאחר שהמשטרה ערערה על ההחלטה לשחרר אותם למעצר בית",חדשות|חדשות בארץ|משפט ופלילים,data/pics/ynet_0001_1d72209b.jpg,"ח""כ מאי גולן בבית משפט השלום ראשל""צ",ynet,2025-09-16T17:07:37+03:00,"חקירה , להב 433 , מרמה , שוחד , יאח""ה , מאי גולן",מאיר תורג'מן,ynet,he,HJeVYKorole_41_82_1235_696_0_medium
2f9da6ab127f1e32e5a86f61639e801f22fa0310,"""עומרי גלזר גרם למאמן מכבי תל אביב צרות, הכל הסתבך""","ב""מרידיאן ספורט"" הסרבי מדווחים כי ז'רקו לאזטיץ' רצה שהשוער הישראלי של הכוכב האדום יגיע לצהובים ביום האחרון של חלון ההעברות • המאמן התייחס: ""אנחנו עוקבים אחר המצב, רועי משפתי היה מוכן כשהיינו זקוקים לו""",כדורגל עולמי,data/pics/hayom_0009_f1a66b2b.jpg,עומרי גלזר,Getty Images,2025-09-16T17:07:33+03:00,הכוכב האדום בלגרד|ז'רקו לאזטיץ'|מכבי תל אביב בכדורגל|עומרי גלזר,מערכת ספורט היום,hayom,he,New_1691111259
daa6450fdbe225782abaa6ce9da31bf0599a553e,רקטה שוגרה מבנימין ונפלה בכפר פלסטיני - ובמקביל אותרה אחת נוספת,"מקור לדאגה: לצד החשש במערכת הביטחון כי גורמי טרור מנסים ללא הפסקה להשיג יכולת שיגור - אותרה רקטה שנורתה ליו""ש מהכפר ניעמה. בתוך כך, הכוחות המשיכו בחיפושים אחר רכיבים נוספים מנקודת השיגור ואיתרו רקטה נוספת ללא חומר נפץ. צה""ל מסר: ""הכוחות פועלים להחרמת והשמדת מחרטות לייצור אמל""ח""",חדשות|פוליטי מדיני|צבא וביטחון,data/pics/ynet_0002_2c6cc660.jpg,ירי טילים. ארכיון-אתגור כיפת ברזל,ynet,2025-09-16T17:07:08+03:00,"צה""ל , שב""כ , משטרה , רקטה , יהודה ושומרון , יו""ש , ירי , איו""ש",אלישע בן קימון,ynet,he,SkH00hMwd_0_312_704_396_0_medium
a9cb0eee6e4852060f2a0bea32e07a8cd67741ee,אחרי שהואשם בפדופיליה: מעצב העל שעיצב לקניה ווסט עושה קאמבק,"מעצב האופנה גושה רובצ'ינסקי פותח את מותג האופנה שלו מחדש, לאחר שעורר סערה בשנת 2018 כשדוגמנים צעירים הטיחו בו האשמות קשות • המעצב עבד עם קניה ווסט בשנים האחרונות, כמעין מעצב צללים",אופנה,data/pics/hayom_0010_e0007983.jpeg,גושה רובצ'ינסקי,GettyImages,2025-09-16T17:04:23+03:00,הטרדות מיניות|מעצבי אופנה|פדופיליה|קניה ווסט,מערכת ישראל היום,hayom,he,WhatsApp-Image-2025-09-16-at-17.03.02
640e2251adb70e27b5499a2a1e8c45090fdc0897,"הפשיטה על משרדי ראש המוסד הגרמני בעבר, והחשיפה בפרשת חטיפת ילדי יורשת המיליונים","חוקרים גרמנים פשטו על משרדי החברה של ראש שירות הביון הפדרלי לשעבר אוגוסט הנינג, החשוד במעורבות בחטיפת ילדיה של יורשת ""אימפריית"" הסטייקים כריסטינה בלוק. התביעה חשפה כי הנינג קשרו קשר כבר ב-2022 כדי לחטוף את ילדיה מדנמרק לגרמניה - עבור תשלום של 100,000 אירו לחברה בבעלות הנינג",חדשות|חדשות בארץ|כללי,data/pics/ynet_0003_ddaf89de.jpg,כריסטינה בלוק,ynet,2025-09-16T17:01:41+03:00,"סטייק , גרמניה , חטיפה , ילדים","זאב אברהמי, ברלין",ynet,he,By1gAiB5gg_0_12_800_451_0_medium
c0daf7d4ab75b6b5203d0378fe84bcfc002b0452,כמה זמן סירופ מייפל באמת מחזיק - ואיפה הכי כדאי לאחסן אותו?,לא לעולם חוסן - הממתיק הטבעי הזה עלול להתקלקל אם לא שומרים עליו נכון,תזונה,data/pics/hayom_0011_c18a2d41.png,מייפל טהור - למקרר,Chat GPT,2025-09-16T16:58:38+03:00,אחסון,מערכת ישראל היום,hayom,he,ChatGPT-Image-Sep-4-2025-01_39_03-PM
ea88c6c9d1f779448f36dde19274d248cac97015,"הכלב שנפל לבור וגילה את ה-""קולנוע הראשון"": הכירו את מערת לאסקו","מי היה מאמין שכמה ילדים קטנים וכלב אחד יגלו לפני 85 שנה מחזה נדיר וחשוב כזה • כך זכינו במערה המיוחדת מצרפת, שהיא לא פחות מפיסת היסטוריה • צפו בסרטון",מסביב לעולם,data/pics/hayom_0012_e01ddcda.jpg,המערה ההיסטורית שהתגלתה במקרה,ללא קרדיט,2025-09-16T16:56:30+03:00,שורטס,נריה פיש,hayom,he,H-4
40b69ccd45e9ccaeb89ab4a740d3a8438b965b94,"קרע את הרצועה הצולבת פעמיים, והפך בריאל מדריד לחשוב יותר מתמיד","אדר מיליטאו אמנם כבר הוביל את הבלאנקוס לאליפות וזכייה בליגת האלופות, אך בעקבות שתי פציעות חמורות - הוא צריך להוכיח את עצמו מחדש • בזמן שאנטוניו רודיגר פצוע בעצמו ודויד אלאבה מעבר לשיא, הבלם הברזילאי ייקח אחריות ויבטיח את עתידו?",כדורגל עולמי,data/pics/hayom_0013_d956aaaf.jpg,אדר מיליטאו,AFP,2025-09-16T16:54:59+03:00,אדר מיליטאו|ליגה ספרדית|ליגת אלופות|ריאל מדריד,גיא צוק,hayom,he,New_AFP_69DU833
c4353c51a711ee2eaf92e51b665255fd678de85c,האם הליכה בונה שרירים?,"לא תגיעו ליעדכם עם שרירים מנופחים, אבל כן תוכלו לחזק את הגוף, לשרוף שומן ולשפר את הבריאות הכללית",טרנד היום,data/pics/hayom_0014_b5706b1a.jpg,"הליכה יומיומית יכולה להיות גם מסלול בריאות וגם הצהרת סטייל – צעד קטן לכם, צעד גדול לבריאות שלכם",Freepik,2025-09-16T16:54:19+03:00,,נאוה סילוורה|פידי,hayom,he,אישה-צעירה-ומסוגננת-הולכת-ברחוב-בתלבושת-אופנתית-אוחזת-בארנק-לובשת-מעיל-עור-שחור-ושמלת-תחרה-לבנה-בסגנון-אביב-סתיו
5eaaec228cbb8c9f3856d5b6e2375188a742adcb,״נתניהו הנחה להפציץ למוות את הילד שלי״: זעקת המשפחות מול מעון רה״מ,"עם תחילת הפעולה הקרקעית בעזה, בני המשפחות נשאו הצהרה מול מעונו של נתניהו בירושלים, שם התאספו אמש. ענת אנגרסט: ״לא לרה״מ ולא לאיש בממשלה יש ילדים בעזה, אבל את הילדים שלנו הם מפציצים בשביל הישרדות פוליטית״. עינב צנגאוקר: ""נתניהו פקד להרוג את החטופים החיים ולהעלים את החללים לעד"". אביו של גיא אילוז: ״להכריע את חמאס ובמקביל לשחרר חטופים - סוג של קוריוז""",חדשות|חדשות בארץ|כללי,data/pics/ynet_0001_cc8e9d27.jpg,"הצהרת משפחות חטופים מול מעון רה""מ בירושלים",ynet,2025-09-16T16:54:02+03:00,"צה""ל , עזה , בנימין נתניהו , חטופים , כפר עזה , עסקת חטופים , מתן צנגאוקר , מתן אנגרסט",ליהיא גורדון,ynet,he,HJXErpCUsgl_0_463_3000_1689_0_medium
6794cafe5eff0bd78a00098de96228cedd6a4893,נלחם במשך עשור: הניצחון של הפליט מסודן על מערכת המשפט,"לאחר שנישא לישראלית והוליד עימה 4 ילדים, רשות האוכלוסין חויבה לאזרח את הפליט, תושב דארפור, ולשלם לו הוצאות משפט בסך 35,000 שקלים • הכל התחיל בשנת 2008, כאשר המשפחה הגישה בקשה להסדרת מעמדו לפי “נוהל נשואים” אך לא קיבלה מענה • בית המשפט נזף ברשות: “המערערים נאלצו לשכור שירותים משפטיים שכללו עשרות מכתבי תזכורת""",משפט,data/pics/hayom_0015_91ab8757.jpg,"""שרשרת של הפרות"": שופטת קיבלה את ערעור פליט מדרפור. בית המשפט (ארכיון)",ללא קרדיט,2025-09-16T16:53:47+03:00,,אבי כהן,hayom,he,68906_IMG_1887_2018-03-01
48d08bf57593bca8259d0086f62d10e481cf4555,גל גברעם ועידן יניב נצפו צמודים,"השנים נצפו יחד בשוק מחנה יהודה, מחייכים ומצטלמים עם העוברים והשבים. האם מדובר בזוגיות או בשיתוף פעולה חדש?",פפראצי,data/pics/hayom_0016_55728df5.jpg,עידן יניב וגל גברעם,ללא,2025-09-16T16:52:36+03:00,גל גברעם|עידן יניב,מערכת ForReal,hayom,he,IMG_3912
49e12008398643f790ae3649b98e3f2a7a0ce341,"""החברות שלו עם דני אבדיה חשובה, רומן סורקין יכול להיות מושלם לפורטלנד""","בארצות הברית עוקבים אחרי הדיווחים שמקשרים את כוכב מכבי תל אביב לקבוצה מה-NBA: ""בהתאם לכיוון שאליו פורטלנד הולכת, הוא יכול להיות השחקן המושלם להמר עליו""",כדורסל עולמי,data/pics/hayom_0017_63ff9dc3.jpg,"דני אבדיה, רומן סורקין ויובל זוסמן",אלן שיבר,2025-09-16T16:52:15+03:00,NBA|דני אבדיה|פורטלנד טרייל בלייזרס|רומן סורקין,מערכת ספורט היום,hayom,he,New_ALAN6720
bad73a1044e2217dcb44449e888ea1e34af269e3,פרשה מהקרב מול אימאן חליף באולימפיאדת פריז - וחטפה בריונות ברשת,"אנג'לה קאריני, שהפסידה למתאגרפת האלג'יראית בעקבות העוצמה של האגרופים שלה, חשפה בפוסט ברשתות החברתיות כמה מהתגובות שקיבלה בשנה האחרונה: ""הרגע הזה הרס לי את הקריירה, המילים הללו השאירו בי חתכים שהמשיכו לדמם בכל יום שעבר""",ענפים נוספים,data/pics/hayom_0018_79fb9a3e.jpg,אנג'לה קאריני לאחר ההפסד לאימאן חליף באולימפיאדת פריז,AP,2025-09-16T16:50:32+03:00,אגרוף|אולימפיאדת פריז 2024|אימאן חליף|בריונות ברשת,מערכת ספורט היום,hayom,he,New_Carini-Online_Abuse_71920-ea5af
